headEntity	tailEntity	relation
2281	10820	22
2281	17831	36
2281	28787	18
2281	7471	18
2281	13983	20
2281	14950	43
2281	13078	0
2281	16012	0
2281	17213	0
2281	24455	0
2281	13249	0
2281	9291	86
2281	20867	21
2281	11838	31
2281	11373	92
2281	18904	61
2281	14265	61
2281	13983	54
2281	25089	2
2281	17230	17
2281	6983	17
2282	29449	24
2282	19214	13
2282	20078	13
2282	13188	4
2282	7219	22
2282	25764	36
2282	14241	18
2282	28736	41
2282	13460	41
2282	13615	48
2282	24612	23
2282	13983	20
2282	20867	21
2282	19379	0
2282	23092	25
2283	22302	24
2283	23615	41
2283	18757	41
2283	28736	41
2283	25586	74
2283	29987	22
2283	15000	22
2283	26600	13
2283	6244	18
2283	5409	49
2283	21875	12
2283	10771	20
2283	27337	20
2283	25720	20
2283	24767	20
2283	25586	86
2283	4093	86
2283	28913	86
2283	8554	21
2284	28736	41
2284	25493	41
2284	8675	22
2284	8162	4
2284	7624	13
2284	19255	13
2284	21097	13
2284	13319	13
2284	15377	18
2284	11136	29
2284	8692	24
2284	8135	36
2284	9018	20
2284	17501	20
2284	15095	20
2284	28717	23
2284	14025	48
2284	4093	86
2284	9291	86
2284	28913	86
2284	20867	21
2284	9018	54
2284	17501	54
2284	15095	54
2284	24313	0
2285	5548	24
2285	6594	4
2285	23513	74
2285	24354	22
2285	19615	18
2285	28736	41
2285	6589	21
2285	30144	13
2285	5858	54
2286	8615	22
2286	28736	41
2286	9559	41
2286	8245	24
2286	19119	49
2286	5409	49
2286	16220	49
2286	16270	49
2286	18656	49
2286	23289	49
2286	11117	21
2286	5423	126
2286	19793	56
2286	20740	20
2287	20867	21
2287	27698	24
2287	25327	74
2287	6011	22
2287	20687	22
2287	26181	4
2287	13816	38
2287	28736	41
2287	9559	41
2287	16220	49
2287	13226	49
2287	16514	20
2287	13245	86
2287	30144	13
2287	13157	54
2288	25327	74
2288	20687	22
2288	30206	24
2288	28736	41
2288	9559	41
2288	16220	49
2288	20867	21
2288	16654	20
2288	13157	54
2289	21716	13
2289	14795	48
2289	23971	23
2289	5349	24
2289	8053	41
2289	15110	49
2289	14605	22
2289	30189	43
2289	17524	35
2289	18701	26
2289	6454	20
2289	22777	20
2289	23237	4
2289	6589	21
2290	11740	24
2290	6095	79
2290	28419	79
2290	21837	79
2290	5797	79
2290	14180	41
2290	28736	41
2290	13112	41
2290	4468	41
2290	6446	81
2290	20756	81
2290	20756	80
2290	13226	49
2290	17982	49
2290	16270	49
2290	16220	49
2290	15128	49
2290	30175	49
2290	26972	49
2290	23922	5
2290	29871	35
2290	23374	43
2290	12951	1
2290	12346	32
2290	8872	45
2290	27239	15
2290	8723	56
2291	25493	41
2291	28736	41
2291	22028	1
2291	24164	58
2291	27626	24
2291	30144	13
2291	14480	36
2291	19842	18
2291	23127	18
2291	6724	22
2291	29671	4
2291	6234	74
2291	30675	5
2291	17982	49
2291	16270	49
2291	4221	49
2291	16220	49
2291	26201	25
2291	13762	29
2291	27627	43
2291	20867	21
2291	13762	80
2291	16192	20
2291	20155	17
2292	27278	18
2292	21716	13
2292	29638	48
2292	8053	41
2292	25493	41
2292	4022	41
2292	28736	41
2292	14927	23
2292	4269	22
2292	9731	22
2292	27269	29
2292	13468	29
2292	24603	29
2292	24377	24
2292	23237	4
2292	5409	49
2292	17800	49
2292	15509	49
2292	7949	43
2292	5929	2
2292	23777	20
2292	22777	20
2292	24070	45
2292	22702	25
2292	28845	25
2292	7269	25
2292	13331	25
2292	8634	25
2292	25455	25
2292	22086	25
2292	15476	25
2292	17866	25
2292	16663	25
2292	11696	25
2292	11411	25
2292	26258	25
2292	14941	35
2292	5529	36
2292	7605	26
2292	20867	21
2292	23777	54
2292	22777	54
2292	22705	46
2292	14332	46
2292	16560	46
2292	15566	46
2292	27192	46
2292	11159	46
2292	20241	46
2292	25745	46
2292	18405	46
2292	14213	46
2292	23240	46
2292	10498	46
2292	23135	46
2292	9852	46
2292	6471	46
2292	16763	46
2292	4018	46
2292	10049	46
2292	18371	46
2292	26403	46
2292	23651	46
2292	16679	46
2292	23227	46
2292	12400	46
2292	4934	46
2292	9551	46
2292	4276	46
2292	28949	46
2292	11124	46
2292	13561	46
2292	4057	46
2292	16947	46
2292	18161	46
2292	21924	46
2292	3713	46
2292	30489	46
2292	7221	46
2292	15222	46
2292	30435	46
2292	21051	46
2292	21100	46
2292	9089	28
2292	28845	28
2292	17592	28
2292	28465	28
2292	27185	28
2292	18946	28
2292	25455	28
2292	7269	28
2292	4441	28
2292	8651	28
2292	11222	28
2292	29631	28
2292	22086	28
2292	7119	28
2292	28032	28
2292	26303	9
2292	14859	9
2292	29023	17
2292	8586	17
2292	8040	17
2292	8491	17
2293	16477	24
2293	4909	13
2293	29316	22
2293	20970	41
2293	28736	41
2293	28390	20
2294	15804	24
2294	28736	41
2294	28576	22
2295	28736	41
2295	4909	13
2295	27693	60
2296	26134	4
2296	17160	4
2296	17610	22
2296	20497	36
2296	28736	41
2296	16056	41
2296	4025	13
2296	11456	24
2296	6589	21
2296	13007	95
2296	30619	20
2296	13983	20
2296	30131	20
2296	6207	83
2296	27548	61
2297	16735	24
2297	28736	41
2298	9002	24
2298	4521	4
2298	28736	41
2298	20798	41
2298	21869	69
2298	28638	69
2298	20592	69
2298	22456	69
2298	16192	20
2298	18938	20
2298	28673	22
2298	20798	13
2298	7990	17
2298	20867	21
2298	28373	36
2298	16192	54
2298	18938	54
2298	6234	86
2298	5295	29
2299	21993	41
2299	17060	41
2299	28736	41
2299	3609	13
2299	6724	22
2299	14480	36
2299	6234	74
2299	29546	24
2299	20867	21
2300	21097	13
2300	14769	13
2300	29374	22
2300	7001	22
2300	5564	36
2300	6234	74
2300	28736	41
2300	24608	41
2300	23987	41
2300	10491	24
2300	22377	48
2300	20439	23
2300	11118	20
2300	4186	4
2300	20867	21
2300	11118	54
2300	6234	86
2300	5295	29
2301	7624	13
2301	6288	4
2301	6204	36
2301	6234	74
2301	28736	41
2301	13379	41
2301	29722	24
2301	28668	22
2301	20592	69
2301	14066	69
2301	17574	69
2301	10028	69
2301	10729	69
2301	22695	69
2301	7056	23
2301	19110	48
2301	4770	20
2301	20867	21
2301	4770	54
2301	9291	86
2301	9423	61
2301	18177	85
2301	5295	29
2302	4324	24
2302	28736	41
2302	9559	41
2302	5409	49
2302	11357	49
2302	9556	58
2302	23478	48
2302	26326	22
2302	19168	22
2302	16912	13
2302	11686	20
2302	7575	84
2302	8554	21
2302	9556	61
2302	18187	86
2303	17774	24
2303	4006	80
2303	4512	19
2303	18117	41
2303	28736	41
2303	28087	69
2303	8467	5
2303	23289	49
2303	6827	56
2304	18292	24
2304	28736	41
2304	7224	41
2304	25493	41
2304	4459	41
2304	5409	49
2304	9290	4
2304	10764	4
2304	30144	13
2304	20867	21
2304	6234	86
2304	13306	84
2304	29380	43
2304	19030	17
2304	4228	31
2304	13983	54
2305	16765	24
2305	27735	22
2305	6234	74
2305	5409	49
2305	22417	41
2305	18967	20
2305	4909	13
2305	8636	54
2306	4909	13
2306	25493	41
2306	28736	41
2306	30416	18
2306	3574	48
2306	4343	23
2306	19599	24
2306	6011	22
2306	20687	22
2306	11705	22
2306	11809	22
2306	6234	74
2306	26160	74
2306	7139	4
2306	13816	58
2306	7086	20
2306	7086	54
2306	16654	54
2306	29949	54
2306	12240	54
2306	16232	54
2306	4636	5
2306	20867	21
2306	13078	0
2306	11365	0
2306	13249	0
2306	3873	94
2306	11262	31
2306	6234	86
2306	7776	86
2307	7320	36
2307	17506	24
2307	28736	41
2307	25493	41
2307	11118	20
2307	6739	20
2307	23866	20
2307	25013	4
2307	30144	13
2307	30373	43
2307	13306	58
2307	5918	31
2307	11061	31
2307	24927	17
2307	24927	94
2307	16220	49
2307	6739	54
2308	5905	24
2308	28736	41
2308	9559	41
2308	5409	49
2308	16220	49
2308	16270	49
2308	18656	49
2308	26326	22
2308	20867	21
2308	16029	56
2309	23450	22
2309	28513	22
2309	8955	24
2309	28736	41
2309	25493	41
2309	23698	48
2309	9114	20
2309	25347	13
2309	13533	13
2309	7417	23
2309	18124	86
2309	4093	86
2309	16544	35
2309	26409	5
2309	8554	21
2309	9114	54
2309	22777	54
2309	30272	54
2309	23102	54
2310	18427	60
2310	24902	41
2310	20579	41
2310	28736	41
2310	19119	49
2310	30151	49
2310	16270	49
2310	17982	49
2310	16220	49
2310	26972	49
2310	23344	24
2310	13762	11
2310	26031	22
2310	19214	13
2310	13762	80
2310	24700	20
2310	22046	83
2310	13762	38
2310	4886	36
2311	17394	24
2311	5718	22
2311	23615	13
2311	28913	74
2311	28736	41
2311	10771	20
2311	6589	21
2312	18744	58
2312	18651	38
2312	28736	41
2312	7668	41
2312	20307	24
2312	23723	84
2312	13509	22
2312	7130	22
2313	14247	24
2313	22992	80
2313	10108	41
2313	22985	41
2313	28736	41
2313	18307	41
2313	25272	41
2313	23442	41
2313	20167	107
2313	8946	123
2313	19069	123
2314	4454	41
2314	25493	41
2314	28736	41
2314	28890	24
2314	22938	58
2314	5409	49
2314	6282	22
2314	9916	17
2314	17847	17
2314	20867	21
2314	29177	13
2314	8878	13
2314	24403	20
2314	9114	20
2314	29212	56
2314	18927	60
2314	22283	60
2314	8689	60
2314	11938	60
2314	24713	60
2314	29667	60
2315	23987	41
2315	28736	41
2315	9559	41
2315	10946	24
2315	5409	49
2315	19168	22
2315	20867	21
2315	22269	20
2316	21716	13
2316	28736	41
2316	5409	49
2316	18450	22
2316	4770	20
2316	10224	20
2316	20867	21
2317	23915	80
2317	28736	41
2317	18307	41
2317	10108	41
2317	21624	24
2317	5409	49
2317	27726	56
2317	27787	15
2318	9559	41
2318	28736	41
2318	29589	22
2318	5039	4
2318	19214	13
2318	19653	13
2318	30144	13
2318	18086	36
2318	4140	23
2318	3978	48
2318	18038	20
2318	5399	24
2318	20867	21
2318	23752	38
2318	30006	43
2318	10112	54
2318	16164	86
2318	16293	63
2318	26062	29
2318	9230	17
2318	5289	25
2319	18932	24
2319	23615	13
2319	22797	22
2319	28736	41
2319	14460	12
2319	15590	20
2319	18618	20
2319	10320	86
2319	22586	64
2320	19281	1
2320	28921	24
2320	21097	13
2320	14929	13
2320	16981	4
2320	10821	22
2320	10378	22
2320	19915	22
2320	9983	36
2320	5293	29
2320	21183	29
2320	28736	41
2320	16056	41
2320	26187	5
2320	24646	48
2320	29648	23
2320	4447	20
2320	8104	38
2320	20867	21
2320	4447	54
2321	14855	58
2321	19214	13
2321	4909	13
2321	22239	22
2321	3816	18
2321	28867	4
2321	6234	74
2321	28736	41
2321	25493	41
2321	9559	41
2321	11014	20
2321	7086	20
2321	11131	24
2321	20867	21
2321	11014	54
2321	7086	54
2321	29847	0
2322	7442	4
2322	23208	22
2322	28736	41
2322	25493	41
2322	4025	13
2322	13983	20
2322	10735	48
2322	5474	61
2323	27289	24
2323	17514	22
2323	9254	41
2323	28736	41
2323	6234	74
2323	13245	86
2323	21224	54
2323	30007	54
2323	16232	54
2323	13983	54
2323	4909	13
2324	17864	24
2324	28736	41
2324	14100	41
2324	25287	22
2324	19637	49
2325	28736	41
2325	19106	24
2325	13120	49
2326	28736	41
2327	11538	24
2327	4909	13
2327	23513	74
2327	10583	22
2327	23987	41
2327	21805	41
2327	28736	41
2327	19119	49
2327	16220	49
2327	15128	49
2327	28542	0
2327	14353	54
2327	23513	86
2327	14353	20
2328	25960	24
2328	25531	41
2328	28804	22
2328	5759	94
2328	13915	20
2329	12287	41
2329	28736	41
2329	23987	41
2329	5409	49
2329	14754	49
2329	6589	21
2329	5643	22
2329	6953	20
2329	9372	86
2329	23237	4
2330	28736	41
2330	20867	21
2330	3709	22
2330	4447	20
2331	20970	41
2331	28736	41
2331	11139	98
2331	4408	66
2331	21904	24
2331	18240	13
2331	4909	13
2331	23157	22
2331	19487	20
2331	8058	20
2331	12538	4
2332	28736	41
2333	5344	24
2333	24529	48
2333	11157	20
2333	13983	20
2333	4909	13
2333	26086	41
2333	20446	80
2333	11598	17
2334	19713	24
2334	28736	41
2334	7315	22
2334	23146	20
2334	14769	13
2334	6589	21
2334	28913	86
2335	26830	22
2335	30144	13
2335	25509	4
2335	14485	41
2335	25493	41
2335	4459	41
2335	28736	41
2335	8058	20
2336	28736	41
2336	16555	41
2336	14333	60
2337	4595	24
2337	28791	41
2337	28736	41
2337	20559	41
2337	7392	47
2337	23788	20
2337	22379	20
2337	14965	20
2337	18032	20
2337	12994	20
2337	6762	20
2337	26932	20
2337	5471	22
2337	11683	22
2337	8853	22
2337	21456	22
2337	4909	13
2337	16518	17
2337	3848	17
2337	16629	58
2337	24264	58
2337	28700	58
2337	24264	84
2337	7406	4
2337	4227	4
2337	16691	49
2337	6896	19
2337	17826	74
2337	13179	74
2337	30238	74
2337	28791	38
2337	23788	54
2337	6762	54
2337	14965	54
2337	20311	54
2337	8299	54
2337	23241	54
2337	18032	54
2338	28736	41
2338	24608	41
2338	12543	41
2338	21097	13
2338	23591	4
2338	20867	21
2338	15695	22
2338	10224	20
2338	5295	29
2339	28736	41
2340	28736	41
2341	29938	24
2341	28736	41
2342	28318	24
2342	23513	74
2342	28736	41
2342	11301	22
2342	6589	21
2342	18781	61
2343	7584	24
2343	28736	41
2343	6589	21
2344	24723	24
2344	3609	13
2344	4909	13
2344	10320	74
2344	30026	22
2344	20973	41
2344	18044	99
2344	9353	20
2344	10396	47
2344	6589	21
2344	10320	86
2344	12538	4
2344	12040	63
2344	23697	54
2345	16237	41
2345	28736	41
2345	4459	41
2345	24232	24
2345	9263	22
2345	8721	4
2345	17423	4
2345	16237	13
2345	6395	74
2345	19119	49
2345	16220	49
2345	7086	20
2345	11117	21
2345	21645	54
2346	13340	24
2346	26823	4
2346	16992	74
2346	26686	22
2346	17861	22
2346	7055	117
2346	29362	41
2346	25493	41
2346	28736	41
2346	6589	21
2346	21717	20
2347	17301	22
2347	26823	4
2347	6612	41
2347	18059	41
2347	24458	24
2347	6589	21
2348	16034	22
2348	26577	24
2348	28736	41
2348	20867	21
2348	9910	17
2349	29770	24
2349	10320	74
2349	21701	22
2349	15959	36
2349	25509	4
2349	28736	41
2349	27051	41
2349	11117	21
2349	4473	56
2349	8058	20
2350	18188	24
2350	28309	22
2350	18059	41
2350	6589	21
2351	25500	24
2351	18117	41
2351	28736	41
2351	25395	20
2351	6589	21
2351	23257	45
2352	10320	74
2352	25748	22
2352	22579	24
2352	15128	49
2352	28736	41
2352	20973	41
2352	11117	21
2352	4909	13
2352	7742	20
2352	5474	83
2352	8097	83
2353	28736	41
2353	16439	41
2353	19119	49
2353	14496	83
2353	13736	83
2353	20867	21
2353	27070	22
2354	4909	13
2354	28913	74
2354	23276	22
2354	4161	22
2354	12538	4
2354	20970	41
2354	28736	41
2354	7916	24
2354	19487	20
2354	8058	20
2354	13518	20
2355	28736	41
2355	13663	41
2355	29091	65
2355	19454	65
2356	20791	24
2356	28736	41
2356	4459	41
2356	3679	22
2356	23241	20
2356	17092	4
2356	16220	49
2356	16270	49
2356	18656	49
2356	30175	49
2356	27562	49
2356	10264	60
2356	6589	21
2356	22085	65
2356	26578	56
2356	7157	54
2357	28736	41
2357	9559	41
2357	13989	41
2357	14937	22
2357	11970	22
2357	23648	22
2358	21641	41
2358	17060	41
2358	28736	41
2358	26031	22
2358	4909	13
2358	20867	21
2358	18427	60
2358	16192	20
2359	23632	22
2359	26031	22
2359	9254	41
2359	17060	41
2359	28736	41
2359	5687	24
2359	16192	20
2359	4909	13
2359	20867	21
2359	18427	60
2360	27712	24
2360	23513	74
2360	20501	22
2360	28736	41
2360	23221	83
2360	6589	21
2360	21317	20
2361	28736	41
2361	29204	36
2361	21716	13
2361	22628	22
2362	26086	41
2362	19540	41
2362	28828	155
2362	25873	155
2362	29514	155
2363	28736	41
2363	7479	22
2364	26905	22
2364	23205	41
2364	28736	41
2364	4909	13
2364	16212	86
2364	16192	20
2364	20867	21
2365	4454	13
2365	30749	22
2365	30646	22
2365	19734	24
2365	28736	41
2365	30175	49
2365	19738	20
2366	27834	24
2366	13500	22
2366	25804	41
2366	28736	41
2366	25804	13
2366	6234	74
2366	20867	21
2366	30412	54
2367	23205	41
2367	28736	41
2367	10948	22
2367	11779	83
2367	25977	24
2367	20867	21
2367	28141	20
2368	9101	22
2368	27056	24
2368	28736	41
2368	23615	41
2368	5409	49
2368	16220	49
2368	16270	49
2368	8635	20
2368	9353	20
2368	28913	86
2368	6589	21
2368	11876	61
2368	9353	54
2369	21626	24
2369	13397	22
2369	17060	41
2369	23987	41
2369	28736	41
2369	4909	13
2369	17034	20
2370	5580	13
2370	26668	4
2370	12543	41
2370	28736	41
2370	8675	22
2370	19750	20
2370	16192	20
2370	20867	21
2371	28736	41
2372	23291	24
2372	28736	41
2373	28736	41
2373	20046	41
2373	13190	22
2373	11118	20
2373	4165	54
2374	20970	41
2374	28736	41
2374	11139	98
2374	11571	24
2374	4909	13
2374	10320	74
2374	13357	22
2374	13226	49
2374	11117	21
2374	13915	20
2375	4509	24
2375	28425	41
2376	6612	41
2376	18059	41
2376	30620	24
2376	12965	22
2376	25182	95
2376	6589	21
2377	6594	4
2377	28913	74
2377	9537	22
2377	21805	41
2377	28736	41
2377	30175	49
2377	16220	49
2377	16270	49
2377	26972	49
2378	21805	41
2378	28736	41
2379	8350	24
2379	6461	22
2379	28736	41
2379	25600	12
2380	6234	74
2380	28736	41
2380	9559	41
2380	5268	24
2380	30144	13
2380	4909	13
2380	12509	22
2380	6750	20
2380	20867	21
2380	18532	9
2380	6750	54
2381	6704	24
2381	3609	13
2381	15370	13
2381	29480	74
2381	28736	41
2381	5591	20
2382	28736	41
2382	18759	24
2382	23781	11
2382	6589	21
2382	28674	25
2382	5099	25
2382	13471	54
2382	7711	74
2382	26643	127
2382	6249	77
2382	20663	77
2383	6612	41
2383	18059	41
2383	11043	22
2383	27989	25
2383	29157	25
2383	28718	25
2383	7087	24
2384	28736	41
2384	9559	41
2384	21491	24
2384	17803	22
2384	16232	20
2384	13043	4
2384	26600	13
2384	20867	21
2384	15564	54
2385	22524	22
2385	21805	41
2385	28736	41
2385	19024	24
2385	15128	49
2385	16270	49
2385	16220	49
2385	26972	49
2386	28736	41
2386	9559	41
2387	14219	22
2387	27030	4
2387	28736	41
2387	25493	41
2387	22408	23
2387	13983	20
2387	11117	21
2387	24603	29
2388	28736	41
2388	13492	41
2388	4044	22
2388	19551	4
2388	4025	13
2388	16335	28
2388	8058	20
2389	23688	4
2389	26146	22
2389	4080	41
2389	30476	41
2389	7086	20
2389	18537	83
2390	21805	41
2390	28736	41
2390	10792	65
2391	21716	41
2391	4080	41
2391	28736	41
2392	21360	13
2392	13138	24
2392	7055	117
2392	29362	41
2393	21805	41
2393	28736	41
2393	16220	49
2394	23895	22
2394	28736	41
2394	15769	24
2395	28736	41
2396	27092	41
2396	25493	41
2396	28736	41
2396	20867	21
2396	24762	22
2396	19378	20
2396	25571	20
2396	3781	20
2396	19758	13
2397	28736	41
2397	29401	22
2398	5409	49
2398	13421	41
2398	19915	67
2398	15726	155
2398	17937	24
2398	19915	77
2399	9141	74
2399	28116	22
2399	17556	24
2399	23615	41
2400	28425	41
2400	7920	24
2401	21178	24
2401	21210	22
2401	13188	4
2401	7442	4
2401	23145	43
2401	26062	124
2401	24603	124
2401	28736	41
2401	21958	41
2401	3686	41
2401	9056	36
2401	13983	20
2402	28736	41
2402	11117	21
2403	4603	41
2403	22184	41
2403	7394	41
2403	28736	41
2403	27279	20
2403	4025	13
2404	6395	74
2404	14599	4
2404	28736	41
2404	4459	41
2405	28736	41
2406	12204	41
2406	28736	41
2406	18307	41
2406	30513	80
2406	4072	24
2407	25912	24
2407	28736	41
2407	20798	41
2407	25292	22
2407	10837	48
2407	10112	20
2407	11118	20
2407	4025	13
2407	20867	21
2408	3564	24
2408	6612	41
2408	18059	41
2409	3609	13
2409	29480	74
2409	25881	22
2409	28736	41
2409	23559	24
2409	6589	21
2410	26823	4
2410	16992	74
2410	15773	22
2410	14681	24
2410	29362	41
2410	4909	13
2411	5183	24
2411	28736	41
2411	9301	41
2411	20867	21
2411	14077	22
2412	11036	18
2412	7139	4
2412	28736	41
2412	4080	41
2412	21062	48
2412	14914	23
2412	22239	22
2412	11014	20
2412	7624	13
2412	20867	21
2412	17152	24
2412	7086	54
2412	25781	159
2412	17496	160
2413	29904	24
2413	28736	41
2413	11275	22
2413	15008	22
2413	26298	4
2413	4025	13
2413	25571	20
2414	5965	24
2414	10836	22
2414	18059	41
2414	6589	21
2415	21137	24
2415	29362	41
2416	7936	24
2416	17301	22
2416	18059	41
2417	28736	41
2417	6589	21
2417	4909	13
2417	17131	22
2417	16220	49
2418	12204	41
2418	28736	41
2418	17395	80
2418	5074	24
2419	18844	22
2419	7358	41
2419	4080	41
2419	24790	45
2420	17340	22
2420	9254	41
2420	28736	41
2420	14100	41
2420	24194	24
2420	8203	35
2420	17012	5
2420	12119	43
2420	20867	21
2421	28736	41
2421	16847	41
2421	16510	41
2421	22098	80
2421	11210	45
2422	28736	41
2422	3703	41
2422	17982	49
2422	19637	49
2423	28736	41
2423	9006	24
2423	20867	21
2423	10722	22
2424	28736	41
2424	8135	36
2424	9018	20
2424	8675	22
2425	28736	41
2425	13294	69
2426	14775	24
2426	23513	74
2426	10409	22
2426	29856	4
2426	28736	41
2426	13997	17
2426	28003	20
2427	29480	74
2427	19645	22
2427	28736	41
2427	16220	49
2428	4478	24
2428	28004	22
2428	18059	41
2428	25182	95
2428	6589	21
2429	12883	24
2429	28736	41
2429	6589	21
2430	15629	24
2430	18059	41
2430	6589	21
2431	28736	41
2431	12019	65
2431	11062	22
2431	6589	21
2432	28736	41
2432	23987	41
2432	10788	22
2432	6054	22
2432	16192	20
2432	19833	20
2432	15661	20
2432	20867	21
2432	8024	27
2432	13685	24
2433	28736	41
2433	13552	41
2433	11117	21
2434	28736	41
2435	28736	41
2436	23746	22
2436	5814	4
2436	21097	13
2436	11860	13
2436	28736	41
2436	4601	24
2436	8058	20
2436	26357	20
2436	17459	48
2436	19028	23
2436	11117	21
2436	12202	36
2436	24603	29
2437	28736	41
2437	13552	41
2437	22511	22
2437	17724	103
2438	28736	41
2439	13087	41
2439	28736	41
2439	14661	24
2439	24829	61
2439	4223	22
2439	25579	94
2439	25579	17
2440	9642	24
2440	18059	41
2440	6589	21
2441	16301	24
2441	11047	22
2441	23987	41
2441	18059	41
2441	6589	21
2442	13087	41
2442	28736	41
2442	18047	24
2442	24829	61
2442	18854	22
2442	9366	17
2443	29869	24
2443	28736	41
2443	9254	41
2443	24829	61
2443	6750	54
2443	16232	54
2443	13898	54
2443	7944	17
2444	28736	41
2445	4909	13
2445	12670	22
2445	23257	45
2445	28736	41
2445	9559	41
2445	20970	41
2446	28736	41
2446	6589	21
2446	21672	22
2446	22777	20
2446	22578	48
2446	12897	13
2446	4022	13
2446	7624	13
2446	4025	13
2446	30752	24
2447	28736	41
2447	13461	24
2447	6589	21
2447	27350	22
2447	4909	13
2447	16862	13
2447	23079	58
2447	11975	83
2448	28736	41
2448	20867	21
2449	28736	41
2449	6589	21
2450	28736	41
2450	6589	21
2450	16433	65
2451	28736	41
2451	25217	22
2451	4447	20
2452	28736	41
2453	23615	13
2453	30144	13
2453	28736	41
2453	25840	28
2453	22210	22
2453	8554	21
2454	28736	41
2454	28287	40
2454	4051	22
2454	30144	13
2455	28736	41
2455	17118	65
2455	20304	20
2455	13245	86
2455	16912	13
2455	17375	56
2456	21805	41
2456	28736	41
2456	15128	49
2457	28736	41
2457	29685	41
2457	15743	22
2457	6589	21
2458	28736	41
2459	16842	22
2459	25041	41
2459	28736	41
2459	7569	4
2459	11266	13
2459	19214	13
2459	28913	74
2459	15959	36
2459	4823	18
2459	6073	20
2459	7086	20
2459	6589	21
2460	28736	41
2460	13417	20
2461	28736	41
2462	29688	24
2462	14932	22
2462	6234	74
2462	28736	41
2462	4454	41
2463	28673	22
2463	28736	41
2463	4454	41
2463	17060	41
2463	29381	24
2463	20867	21
2463	18938	54
2463	13245	86
2463	4909	13
2464	28736	41
2464	15661	20
2464	22777	20
2464	14177	22
2464	21716	13
2464	8024	27
2465	28736	41
2465	20867	21
2465	7946	22
2465	11057	20
2466	6663	24
2466	28736	41
2466	25571	20
2467	28736	41
2467	4909	13
2467	19893	24
2467	18622	20
2467	20867	21
2468	25531	41
2468	28736	41
2468	17867	22
2468	20867	21
2469	28736	41
2469	11290	24
2469	4335	63
2469	20867	21
2469	6385	22
2469	26257	83
2469	13245	86
2469	7534	54
2469	23387	54
2469	7534	20
2470	23620	24
2470	28736	41
2471	21789	24
2471	28736	41
2471	23777	20
2472	18871	22
2472	16024	24
2472	27132	13
2472	7139	4
2472	13245	74
2472	28736	41
2472	11117	21
2472	26972	49
2472	7086	20
2473	28736	41
2473	15000	22
2474	18117	41
2474	28736	41
2474	29051	41
2474	19678	22
2474	6589	21
2474	8058	20
2475	9333	47
2475	28736	41
2475	23054	22
2475	20867	21
2476	28736	41
2476	20867	21
2477	20970	41
2477	28736	41
2477	6612	41
2477	19014	22
2478	28736	41
2479	15735	60
2479	28736	41
2479	20867	21
2480	28736	41
2481	6516	24
2481	15715	41
2481	28736	41
2481	15128	49
2482	28736	41
2483	29362	41
2484	29362	41
2485	28736	41
2485	20219	22
2485	6589	21
2486	25432	22
2486	28736	41
2487	25531	41
2487	28736	41
2487	26498	22
2487	10693	95
2487	12035	4
2487	12538	4
2487	20867	21
2488	28736	41
2488	9101	22
2488	12897	86
2488	6589	21
2489	18710	41
2490	25493	41
2490	28736	41
2490	8554	21
2490	23520	22
2491	28736	41
2491	18738	41
2491	9937	40
2491	6483	40
2491	12460	40
2491	15886	40
2492	12608	24
2492	28736	41
2492	20798	41
2492	5145	22
2492	29538	20
2492	13983	20
2492	7139	4
2492	13188	4
2492	4909	13
2492	12386	84
2493	29978	74
2493	28997	22
2493	28736	41
2493	5571	24
2493	6589	21
2494	14769	13
2494	28571	22
2494	28736	41
2494	6589	21
2495	28736	41
2495	9981	24
2495	16270	49
2495	16220	49
2495	4909	13
2495	12602	22
2495	20867	21
2496	28736	41
2497	28736	41
2498	28736	41
2498	4025	13
2499	29898	41
2500	19929	41
2500	25493	41
2500	28736	41
2500	19478	52
2500	7538	52
2500	23272	52
2500	10123	52
2500	16227	94
2500	29232	22
2501	28736	41
2501	19929	41
2501	20867	21
2501	9960	22
2501	3609	13
2501	6234	86
2501	12471	95
2501	12731	94
2502	28736	41
2503	28736	41
2504	28736	41
2505	24674	47
2505	23673	24
2505	4909	13
2505	9353	20
2505	20995	20
2505	8058	20
2505	19461	22
2505	17788	22
2505	19407	22
2505	20180	22
2505	9275	22
2505	6589	21
2505	29685	41
2505	20973	41
2505	22260	55
2506	28736	41
2507	28736	41
2508	22417	41
2508	28736	41
2508	15080	22
2509	15220	24
2509	28736	41
2509	25493	41
2509	12966	25
2509	4246	22
2509	25571	20
2510	22223	41
2511	22223	41
2512	21805	41
2512	28736	41
2513	28736	41
2514	28736	41
2515	13552	41
2515	28736	41
2515	23132	24
2515	10320	74
2515	23513	74
2515	29978	74
2515	4909	13
2515	16532	66
2515	6589	21
2516	28736	41
2517	28736	41
2517	3714	24
2518	28736	41
2519	28736	41
2520	28736	41
2521	28736	41
2522	23615	41
2522	16289	22
2522	6589	21
2523	16111	24
2523	28736	41
2523	20668	41
2523	18386	66
2524	27578	0
2524	19575	5
2524	14687	7
2524	4488	7
2524	28303	76
2524	23040	9
2524	14134	10
2524	21915	10
2524	5611	10
2524	9358	10
2524	26219	57
2524	12565	57
2524	12586	57
2524	24332	57
2524	16045	57
2524	21465	57
2524	21679	57
2524	28403	57
2524	23305	57
2524	3998	57
2524	9533	57
2524	11274	57
2524	22455	57
2524	30361	57
2524	18326	57
